Order_ID,Order_Date,Ship_Date,Ship_Mode,Segment,Region,Category,Sub_Category,Sales,Quantity,Discount,Profit,Order_Year,Order_Month,Order_Quarter,Shipping_Days,Profit_Margin,Revenue_per_Unit,Discount_Tier,Category_Enc,Segment_Enc,Region_Enc,Ship_Mode_Enc
CA-2021-722001,2022-05-03 22:21:00.162113472,2022-05-06 22:21:00.162113472,First Class,Home Office,Central,Technology,Phones,251.73,7,0.0,53.44,2022,5,2,3,0.2123,35.96,No Discount,2,2,0,0
CA-2022-601695,2022-05-04 01:51:23.398378864,2022-05-10 01:51:23.398378864,Same Day,Home Office,South,Office Supplies,Storage,86.62,12,0.2,8.94,2022,5,2,6,0.1032,7.22,Low,1,2,2,1
CA-2022-903498,2022-05-04 05:21:46.634644240,2022-05-05 05:21:46.634644240,Standard Class,Corporate,South,Technology,Copiers,72.01,6,0.2,-3.32,2022,5,2,1,-0.0461,12.0,Low,2,1,2,3
CA-2021-876275,2022-05-04 08:52:09.870909632,2022-05-10 08:52:09.870909632,Standard Class,Home Office,South,Furniture,Bookcases,1944.91,8,0.0,202.62,2022,5,2,6,0.1042,243.11,No Discount,0,2,2,3
CA-2022-924121,2022-05-04 12:22:33.107175024,2022-05-06 12:22:33.107175024,Same Day,Corporate,East,Technology,Accessories,393.03,6,0.2,39.02,2022,5,2,2,0.0993,65.5,Low,2,1,1,1
CA-2022-414365,2022-05-04 15:52:56.343440400,2022-05-08 15:52:56.343440400,First Class,Home Office,South,Furniture,Chairs,407.34,4,0.0,112.33,2022,5,2,4,0.2758,101.84,No Discount,0,2,2,0
CA-2022-865323,2022-05-04 19:23:19.579705792,2022-05-07 19:23:19.579705792,Same Day,Corporate,West,Office Supplies,Storage,167.11,13,0.1,41.24,2022,5,2,3,0.2468,12.85,Low,1,1,3,1
CA-2022-701032,2022-05-04 22:53:42.815971168,2022-05-06 22:53:42.815971168,Second Class,Corporate,West,Office Supplies,Storage,10.0,14,0.2,0.35,2022,5,2,2,0.035,0.71,Low,1,1,3,2
CA-2019-664511,2022-05-05 02:24:06.052236560,2022-05-10 02:24:06.052236560,First Class,Corporate,East,Technology,Phones,2237.38,8,0.2,366.34,2022,5,2,5,0.1637,279.67,Low,2,1,1,0
CA-2019-818523,2022-05-05 05:54:29.288501952,2022-05-11 05:54:29.288501952,Same Day,Home Office,West,Technology,Accessories,266.98,1,0.0,79.71,2022,5,2,6,0.2986,266.98,No Discount,2,2,3,1
CA-2020-895123,2022-05-05 09:24:52.524767328,2022-05-10 09:24:52.524767328,First Class,Consumer,Central,Furniture,Chairs,165.96,10,0.0,26.96,2022,5,2,5,0.1624,16.6,No Discount,0,0,0,0
CA-2022-469308,2022-05-05 12:55:15.761032720,2022-05-10 12:55:15.761032720,Second Class,Consumer,West,Furniture,Furnishings,62.69,1,0.1,13.08,2022,5,2,5,0.2086,62.69,Low,0,0,3,2
CA-2022-602028,2022-05-05 16:25:38.997298112,2022-05-06 16:25:38.997298112,First Class,Home Office,West,Technology,Accessories,1171.94,4,0.0,212.34,2022,5,2,1,0.1812,292.98,No Discount,2,2,3,0
CA-2021-711864,2022-05-05 19:56:02.233563488,2022-05-07 19:56:02.233563488,Same Day,Consumer,West,Technology,Accessories,1228.02,1,0.5,117.52,2022,5,2,2,0.0957,1228.02,High,2,0,3,1
CA-2021-376636,2022-05-05 23:26:25.469828880,2022-05-08 23:26:25.469828880,Same Day,Consumer,East,Office Supplies,Art,10.0,5,0.0,0.52,2022,5,2,3,0.052,2.0,No Discount,1,0,1,1
CA-2021-788444,2022-05-06 02:56:48.706094256,2022-05-08 02:56:48.706094256,Same Day,Home Office,Central,Office Supplies,Labels,10.0,11,0.4,-0.26,2022,5,2,2,-0.026,0.91,Medium,1,2,0,1
CA-2022-359708,2022-05-06 06:27:11.942359648,2022-05-13 06:27:11.942359648,Standard Class,Consumer,West,Office Supplies,Storage,200.42,9,0.4,-14.21,2022,5,2,7,-0.0709,22.27,Medium,1,0,3,3
CA-2021-572306,2022-05-06 09:57:35.178625040,2022-05-09 09:57:35.178625040,Standard Class,Home Office,Central,Technology,Copiers,78.66,14,0.0,23.98,2022,5,2,3,0.3049,5.62,No Discount,2,2,0,3
CA-2020-128867,2022-05-06 13:27:58.414890416,2022-05-10 13:27:58.414890416,Second Class,Consumer,Central,Technology,Accessories,582.02,9,0.0,79.23,2022,5,2,4,0.1361,64.67,No Discount,2,0,0,2
CA-2020-342822,2022-05-06 16:58:21.651155808,2022-05-10 16:58:21.651155808,Standard Class,Corporate,South,Technology,Accessories,580.0,9,0.2,65.63,2022,5,2,4,0.1132,64.44,Low,2,1,2,3
CA-2019-925149,2022-05-06 20:28:44.887421184,2022-05-09 20:28:44.887421184,Standard Class,Corporate,Central,Office Supplies,Binders,163.05,6,0.0,44.36,2022,5,2,3,0.2721,27.18,No Discount,1,1,0,3
CA-2020-855829,2022-05-06 23:59:08.123686576,2022-05-08 23:59:08.123686576,Second Class,Corporate,Central,Technology,Machines,510.1,12,0.1,76.09,2022,5,2,2,0.1492,42.51,Low,2,1,0,2
CA-2020-771497,2022-05-07 03:29:31.359951968,2022-05-14 03:29:31.359951968,First Class,Corporate,Central,Furniture,Bookcases,227.67,1,0.0,39.41,2022,5,2,7,0.1731,227.67,No Discount,0,1,0,0
CA-2021-472406,2022-05-07 06:59:54.596217344,2022-05-10 06:59:54.596217344,First Class,Corporate,East,Technology,Accessories,2198.65,10,0.0,137.98,2022,5,2,3,0.0628,219.86,No Discount,2,1,1,0
CA-2021-779020,2022-05-07 10:30:17.832482736,2022-05-10 10:30:17.832482736,Second Class,Corporate,South,Technology,Copiers,155.9,5,0.0,8.87,2022,5,2,3,0.0569,31.18,No Discount,2,1,2,2
CA-2020-659896,2022-05-07 14:00:41.068748112,2022-05-12 14:00:41.068748112,Second Class,Home Office,East,Technology,Accessories,182.87,10,0.0,61.66,2022,5,2,5,0.3372,18.29,No Discount,2,2,1,2
CA-2022-697683,2022-05-07 17:31:04.305013504,2022-05-10 17:31:04.305013504,Same Day,Home Office,Central,Technology,Copiers,53.15,2,0.2,7.6,2022,5,2,3,0.143,26.58,Low,2,2,0,1
CA-2020-641335,2022-05-07 21:01:27.541278896,2022-05-12 21:01:27.541278896,First Class,Consumer,East,Technology,Copiers,2220.98,12,0.5,105.67,2022,5,2,5,0.0476,185.08,High,2,0,1,0
CA-2020-285998,2022-05-08 00:31:50.777544272,2022-05-15 00:31:50.777544272,Standard Class,Corporate,West,Furniture,Chairs,490.16,1,0.0,95.16,2022,5,2,7,0.1941,490.16,No Discount,0,1,3,3
CA-2022-909735,2022-05-08 04:02:14.013809664,2022-05-14 04:02:14.013809664,Same Day,Corporate,East,Furniture,Furnishings,10.0,13,0.1,0.78,2022,5,2,6,0.078,0.77,Low,0,1,1,1
CA-2021-444280,2022-05-08 07:32:37.250075056,2022-05-13 07:32:37.250075056,First Class,Consumer,East,Technology,Accessories,731.07,5,0.1,64.6,2022,5,2,5,0.0884,146.21,Low,2,0,1,0
CA-2021-188087,2022-05-08 11:03:00.486340432,2022-05-11 11:03:00.486340432,Standard Class,Home Office,East,Office Supplies,Paper,41.42,5,0.0,2.61,2022,5,2,3,0.063,8.28,No Discount,1,2,1,3
CA-2020-684293,2022-05-08 14:33:23.722605824,2022-05-14 14:33:23.722605824,Standard Class,Corporate,East,Technology,Phones,2056.83,1,0.2,385.17,2022,5,2,6,0.1873,2056.83,Low,2,1,1,3
CA-2019-509077,2022-05-08 18:03:46.958871200,2022-05-09 18:03:46.958871200,Second Class,Home Office,West,Technology,Phones,194.93,13,0.2,24.26,2022,5,2,1,0.1245,14.99,Low,2,2,3,2
CA-2019-646329,2022-05-08 21:34:10.195136592,2022-05-10 21:34:10.195136592,Standard Class,Home Office,West,Technology,Copiers,743.32,13,0.0,144.38,2022,5,2,2,0.1942,57.18,No Discount,2,2,3,3
CA-2020-910137,2022-05-09 01:04:33.431401984,2022-05-12 01:04:33.431401984,Second Class,Home Office,South,Office Supplies,Art,78.99,7,0.2,16.25,2022,5,2,3,0.2057,11.28,Low,1,2,2,2
CA-2020-182855,2022-05-09 04:34:56.667667360,2022-05-13 04:34:56.667667360,Standard Class,Home Office,East,Office Supplies,Art,10.0,3,0.2,0.83,2022,5,2,4,0.083,3.33,Low,1,2,1,3
CA-2020-876608,2022-05-09 08:05:19.903932752,2022-05-12 08:05:19.903932752,First Class,Corporate,East,Office Supplies,Paper,173.18,11,0.0,57.91,2022,5,2,3,0.3344,15.74,No Discount,1,1,1,0
CA-2019-354374,2022-05-09 11:35:43.140198128,2022-05-16 11:35:43.140198128,Standard Class,Home Office,South,Furniture,Furnishings,60.15,13,0.2,-2.77,2022,5,2,7,-0.0461,4.63,Low,0,2,2,3
CA-2019-312004,2022-05-09 15:06:06.376463520,2022-05-12 15:06:06.376463520,First Class,Corporate,South,Office Supplies,Art,87.15,6,0.0,30.1,2022,5,2,3,0.3454,14.52,No Discount,1,1,2,0
CA-2020-215869,2022-05-09 18:36:29.612728912,2022-05-13 18:36:29.612728912,Second Class,Consumer,South,Furniture,Bookcases,597.64,2,0.2,116.4,2022,5,2,4,0.1948,298.82,Low,0,0,2,2
CA-2021-694619,2022-05-09 22:06:52.848994288,2022-05-14 22:06:52.848994288,Same Day,Consumer,West,Furniture,Tables,398.71,14,0.1,42.45,2022,5,2,5,0.1065,28.48,Low,0,0,3,1
CA-2019-317200,2022-05-10 01:37:16.085259680,2022-05-15 01:37:16.085259680,Second Class,Consumer,Central,Office Supplies,Storage,10.0,9,0.0,2.29,2022,5,2,5,0.229,1.11,No Discount,1,0,0,2
CA-2020-174668,2022-05-10 05:07:39.321525056,2022-05-11 05:07:39.321525056,Same Day,Home Office,Central,Office Supplies,Storage,295.69,2,0.2,61.91,2022,5,2,1,0.2094,147.84,Low,1,2,0,1
CA-2019-277684,2022-05-10 08:38:02.557790448,2022-05-13 08:38:02.557790448,Standard Class,Consumer,West,Office Supplies,Paper,21.62,2,0.1,3.12,2022,5,2,3,0.1443,10.81,Low,1,0,3,3
CA-2020-247473,2022-05-10 12:08:25.794055840,2022-05-13 12:08:25.794055840,First Class,Home Office,South,Furniture,Furnishings,395.4,1,0.2,-13.71,2022,5,2,3,-0.0347,395.4,Low,0,2,2,0
CA-2020-361524,2022-05-10 15:38:49.030321216,2022-05-12 15:38:49.030321216,Standard Class,Corporate,East,Technology,Copiers,957.26,1,0.0,307.38,2022,5,2,2,0.3211,957.26,No Discount,2,1,1,3
CA-2022-739134,2022-05-10 19:09:12.266586608,2022-05-16 19:09:12.266586608,Second Class,Consumer,East,Office Supplies,Storage,224.06,12,0.2,23.55,2022,5,2,6,0.1051,18.67,Low,1,0,1,2
CA-2020-178696,2022-05-10 22:39:35.502852000,2022-05-15 22:39:35.502852000,First Class,Home Office,West,Office Supplies,Labels,74.11,4,0.1,12.12,2022,5,2,5,0.1635,18.53,Low,1,2,3,0
CA-2021-957849,2022-05-11 02:09:58.739117376,2022-05-14 02:09:58.739117376,Second Class,Corporate,East,Office Supplies,Storage,23.99,7,0.2,-1.1,2022,5,2,3,-0.0459,3.43,Low,1,1,1,2
CA-2022-899758,2022-05-11 05:40:21.975382768,2022-05-18 05:40:21.975382768,Same Day,Home Office,West,Furniture,Chairs,724.72,4,0.1,21.76,2022,5,2,7,0.03,181.18,Low,0,2,3,1
CA-2019-668374,2022-05-11 09:10:45.211648144,2022-05-13 09:10:45.211648144,Second Class,Home Office,South,Furniture,Furnishings,71.28,5,0.0,20.19,2022,5,2,2,0.2832,14.26,No Discount,0,2,2,2
CA-2020-409161,2022-05-11 12:41:08.447913536,2022-05-12 12:41:08.447913536,Standard Class,Corporate,Central,Technology,Phones,13.52,6,0.0,2.44,2022,5,2,1,0.1805,2.25,No Discount,2,1,0,3
CA-2019-144187,2022-05-11 16:11:31.684178928,2022-05-18 16:11:31.684178928,Standard Class,Corporate,South,Office Supplies,Labels,191.01,5,0.3,38.09,2022,5,2,7,0.1994,38.2,Medium,1,1,2,3
CA-2020-370726,2022-05-11 19:41:54.920444304,2022-05-13 19:41:54.920444304,Standard Class,Consumer,East,Furniture,Furnishings,342.63,5,0.1,71.51,2022,5,2,2,0.2087,68.53,Low,0,0,1,3
CA-2021-746003,2022-05-11 23:12:18.156709696,2022-05-16 23:12:18.156709696,Same Day,Home Office,Central,Technology,Machines,43.31,14,0.5,3.68,2022,5,2,5,0.085,3.09,High,2,2,0,1
CA-2020-921372,2022-05-12 02:42:41.392975072,2022-05-17 02:42:41.392975072,Standard Class,Consumer,East,Office Supplies,Storage,69.35,4,0.0,9.28,2022,5,2,5,0.1338,17.34,No Discount,1,0,1,3
CA-2022-591357,2022-05-12 06:13:04.629240464,2022-05-13 06:13:04.629240464,Second Class,Home Office,West,Furniture,Furnishings,62.67,14,0.2,0.18,2022,5,2,1,0.0029,4.48,Low,0,2,3,2
CA-2021-899000,2022-05-12 09:43:27.865505856,2022-05-18 09:43:27.865505856,Same Day,Home Office,East,Office Supplies,Art,10.0,9,0.2,0.63,2022,5,2,6,0.063,1.11,Low,1,2,1,1
CA-2022-843525,2022-05-12 13:13:51.101771232,2022-05-15 13:13:51.101771232,Second Class,Consumer,East,Office Supplies,Labels,10.0,5,0.2,0.29,2022,5,2,3,0.029,2.0,Low,1,0,1,2
CA-2022-670972,2022-05-12 16:44:14.338036624,2022-05-14 16:44:14.338036624,First Class,Consumer,Central,Furniture,Bookcases,596.85,9,0.2,79.98,2022,5,2,2,0.134,66.32,Low,0,0,0,0
CA-2021-954449,2022-05-12 20:14:37.574302000,2022-05-15 20:14:37.574302000,Standard Class,Home Office,Central,Furniture,Bookcases,563.68,14,0.0,154.07,2022,5,2,3,0.2733,40.26,No Discount,0,2,0,3
CA-2021-466267,2022-05-12 23:45:00.810567392,2022-05-15 23:45:00.810567392,First Class,Corporate,East,Furniture,Bookcases,370.86,4,0.1,44.74,2022,5,2,3,0.1206,92.72,Low,0,1,1,0
CA-2022-334741,2022-05-13 03:15:24.046832784,2022-05-16 03:15:24.046832784,Standard Class,Home Office,Central,Office Supplies,Storage,18.79,9,0.1,0.51,2022,5,2,3,0.0271,2.09,Low,1,2,0,3
CA-2022-434307,2022-05-13 06:45:47.283098160,2022-05-17 06:45:47.283098160,Same Day,Consumer,South,Office Supplies,Storage,107.45,5,0.0,6.22,2022,5,2,4,0.0579,21.49,No Discount,1,0,2,1
CA-2021-549865,2022-05-13 10:16:10.519363552,2022-05-14 10:16:10.519363552,Same Day,Home Office,South,Technology,Accessories,314.6,8,0.1,20.58,2022,5,2,1,0.0654,39.33,Low,2,2,2,1
CA-2020-259567,2022-05-13 13:46:33.755628928,2022-05-16 13:46:33.755628928,First Class,Home Office,West,Office Supplies,Paper,57.19,1,0.1,12.57,2022,5,2,3,0.2198,57.19,Low,1,2,3,0
CA-2022-787988,2022-05-13 17:16:56.991894320,2022-05-14 17:16:56.991894320,First Class,Corporate,East,Furniture,Bookcases,911.71,4,0.0,106.18,2022,5,2,1,0.1165,227.93,No Discount,0,1,1,0
CA-2020-200706,2022-05-13 20:47:20.228159712,2022-05-19 20:47:20.228159712,Standard Class,Corporate,Central,Office Supplies,Binders,48.98,13,0.0,15.83,2022,5,2,6,0.3232,3.77,No Discount,1,1,0,3
CA-2022-273776,2022-05-14 00:17:43.464425088,2022-05-17 00:17:43.464425088,Same Day,Corporate,South,Technology,Copiers,590.69,13,0.2,85.94,2022,5,2,3,0.1455,45.44,Low,2,1,2,1
CA-2019-123119,2022-05-14 03:48:06.700690480,2022-05-16 03:48:06.700690480,Standard Class,Consumer,South,Technology,Machines,1958.19,4,0.0,604.35,2022,5,2,2,0.3086,489.55,No Discount,2,0,2,3
CA-2021-317667,2022-05-14 07:18:29.936955872,2022-05-16 07:18:29.936955872,Second Class,Corporate,Central,Furniture,Chairs,240.15,2,0.0,39.8,2022,5,2,2,0.1657,120.08,No Discount,0,1,0,2
CA-2019-729763,2022-05-14 10:48:53.173221248,2022-05-21 10:48:53.173221248,Second Class,Home Office,East,Furniture,Bookcases,329.05,3,0.2,80.64,2022,5,2,7,0.2451,109.68,Low,0,2,1,2
CA-2019-543337,2022-05-14 14:19:16.409486640,2022-05-21 14:19:16.409486640,Standard Class,Corporate,Central,Technology,Copiers,526.84,8,0.0,133.74,2022,5,2,7,0.2539,65.86,No Discount,2,1,0,3
CA-2019-100094,2022-05-14 17:49:39.645752016,2022-05-15 17:49:39.645752016,Standard Class,Consumer,West,Technology,Phones,165.22,12,0.1,17.69,2022,5,2,1,0.1071,13.77,Low,2,0,3,3
CA-2019-629518,2022-05-14 21:20:02.882017408,2022-05-17 21:20:02.882017408,Standard Class,Consumer,West,Technology,Copiers,801.18,8,0.0,91.14,2022,5,2,3,0.1138,100.15,No Discount,2,0,3,3
CA-2020-948197,2022-05-15 00:50:26.118282800,2022-05-16 00:50:26.118282800,Standard Class,Consumer,South,Furniture,Chairs,518.78,14,0.3,82.98,2022,5,2,1,0.16,37.06,Medium,0,0,2,3
CA-2020-697262,2022-05-15 04:20:49.354548176,2022-05-16 04:20:49.354548176,First Class,Consumer,West,Technology,Copiers,144.14,1,0.0,20.96,2022,5,2,1,0.1454,144.14,No Discount,2,0,3,0
CA-2021-750675,2022-05-15 07:51:12.590813568,2022-05-19 07:51:12.590813568,First Class,Corporate,East,Technology,Machines,10.0,2,0.0,0.63,2022,5,2,4,0.063,5.0,No Discount,2,1,1,0
CA-2021-931581,2022-05-15 11:21:35.827078944,2022-05-18 11:21:35.827078944,First Class,Home Office,South,Furniture,Bookcases,2740.39,4,0.1,229.09,2022,5,2,3,0.0836,685.1,Low,0,2,2,0
CA-2019-721355,2022-05-15 14:51:59.063344336,2022-05-19 14:51:59.063344336,First Class,Home Office,Central,Office Supplies,Paper,69.7,11,0.0,7.24,2022,5,2,4,0.1039,6.34,No Discount,1,2,0,0
CA-2019-313155,2022-05-15 18:22:22.299609728,2022-05-18 18:22:22.299609728,Second Class,Home Office,West,Office Supplies,Paper,15.98,13,0.2,0.73,2022,5,2,3,0.0457,1.23,Low,1,2,3,2
CA-2020-728097,2022-05-15 21:52:45.535875104,2022-05-22 21:52:45.535875104,Standard Class,Home Office,East,Technology,Phones,200.08,6,0.2,26.81,2022,5,2,7,0.134,33.35,Low,2,2,1,3
CA-2022-555023,2022-05-16 01:23:08.772140496,2022-05-21 01:23:08.772140496,First Class,Consumer,East,Office Supplies,Art,76.94,3,0.2,7.7,2022,5,2,5,0.1001,25.65,Low,1,0,1,0
CA-2022-829406,2022-05-16 04:53:32.008405872,2022-05-21 04:53:32.008405872,First Class,Home Office,South,Office Supplies,Storage,11.84,7,0.0,3.12,2022,5,2,5,0.2635,1.69,No Discount,1,2,2,0
CA-2021-200158,2022-05-16 08:23:55.244671264,2022-05-20 08:23:55.244671264,Same Day,Consumer,Central,Office Supplies,Labels,10.0,3,0.3,0.0,2022,5,2,4,0.0,3.33,Medium,1,0,0,1
CA-2019-458888,2022-05-16 11:54:18.480936656,2022-05-21 11:54:18.480936656,Same Day,Home Office,Central,Office Supplies,Art,128.15,8,0.1,4.61,2022,5,2,5,0.036,16.02,Low,1,2,0,1
CA-2020-422431,2022-05-16 15:24:41.717202032,2022-05-20 15:24:41.717202032,Standard Class,Home Office,South,Technology,Machines,754.94,6,0.0,74.05,2022,5,2,4,0.0981,125.82,No Discount,2,2,2,3
CA-2022-982591,2022-05-16 18:55:04.953467424,2022-05-21 18:55:04.953467424,First Class,Home Office,South,Office Supplies,Binders,29.64,8,0.0,8.57,2022,5,2,5,0.2891,3.7,No Discount,1,2,2,0
CA-2020-575322,2022-05-16 22:25:28.189732816,2022-05-20 22:25:28.189732816,First Class,Home Office,South,Office Supplies,Paper,10.0,7,0.2,-0.21,2022,5,2,4,-0.021,1.43,Low,1,2,2,0
CA-2019-230892,2022-05-17 01:55:51.425998192,2022-05-22 01:55:51.425998192,Second Class,Home Office,Central,Furniture,Bookcases,266.42,12,0.3,37.15,2022,5,2,5,0.1394,22.2,Medium,0,2,0,2
CA-2020-149579,2022-05-17 05:26:14.662263584,2022-05-24 05:26:14.662263584,First Class,Consumer,East,Technology,Accessories,193.93,5,0.0,22.07,2022,5,2,7,0.1138,38.79,No Discount,2,0,1,0
CA-2022-399032,2022-05-17 08:56:37.898528960,2022-05-18 08:56:37.898528960,Standard Class,Corporate,Central,Furniture,Chairs,202.85,5,0.3,21.0,2022,5,2,1,0.1035,40.57,Medium,0,1,0,3
CA-2021-516590,2022-05-17 12:27:01.134794352,2022-05-24 12:27:01.134794352,Same Day,Corporate,West,Furniture,Bookcases,128.07,3,0.2,17.54,2022,5,2,7,0.137,42.69,Low,0,1,3,1
CA-2021-768903,2022-05-17 15:57:24.371059744,2022-05-18 15:57:24.371059744,Same Day,Consumer,Central,Technology,Phones,115.62,4,0.0,9.19,2022,5,2,1,0.0795,28.9,No Discount,2,0,0,1
CA-2019-902136,2022-05-17 19:27:47.607325120,2022-05-18 19:27:47.607325120,First Class,Home Office,Central,Office Supplies,Binders,39.15,8,0.2,5.86,2022,5,2,1,0.1497,4.89,Low,1,2,0,0
CA-2021-163469,2022-05-17 22:58:10.843590512,2022-05-20 22:58:10.843590512,Second Class,Consumer,West,Furniture,Bookcases,1339.75,5,0.0,246.85,2022,5,2,3,0.1843,267.95,No Discount,0,0,3,2
CA-2022-599833,2022-05-18 02:28:34.079855888,2022-05-20 02:28:34.079855888,Second Class,Consumer,South,Technology,Machines,185.73,13,0.3,20.83,2022,5,2,2,0.1122,14.29,Medium,2,0,2,2
CA-2021-871030,2022-05-18 05:58:57.316121280,2022-05-22 05:58:57.316121280,Standard Class,Corporate,West,Office Supplies,Binders,32.75,9,0.2,6.57,2022,5,2,4,0.2006,3.64,Low,1,1,3,3
CA-2020-452272,2022-05-18 09:29:20.552386672,2022-05-20 09:29:20.552386672,Second Class,Consumer,South,Technology,Accessories,239.61,3,0.1,2.84,2022,5,2,2,0.0119,79.87,Low,2,0,2,2
CA-2019-305066,2022-05-18 12:59:43.788652048,2022-05-19 12:59:43.788652048,First Class,Home Office,West,Furniture,Bookcases,261.79,10,0.3,24.71,2022,5,2,1,0.0944,26.18,Medium,0,2,3,0
CA-2022-374354,2022-05-18 16:30:07.024917440,2022-05-22 16:30:07.024917440,Standard Class,Consumer,West,Office Supplies,Paper,148.38,3,0.0,12.09,2022,5,2,4,0.0815,49.46,No Discount,1,0,3,3
CA-2019-720052,2022-05-18 20:00:30.261182816,2022-05-22 20:00:30.261182816,First Class,Corporate,South,Office Supplies,Art,41.15,8,0.3,0.56,2022,5,2,4,0.0136,5.14,Medium,1,1,2,0
CA-2021-989108,2022-05-18 23:30:53.497448208,2022-05-21 23:30:53.497448208,Standard Class,Home Office,West,Technology,Copiers,984.4,8,0.0,52.96,2022,5,2,3,0.0538,123.05,No Discount,2,2,3,3
CA-2020-367500,2022-05-19 03:01:16.733713600,2022-05-21 03:01:16.733713600,Second Class,Corporate,East,Office Supplies,Art,10.0,12,0.2,0.49,2022,5,2,2,0.049,0.83,Low,1,1,1,2
CA-2021-683481,2022-05-19 06:31:39.969978976,2022-05-25 06:31:39.969978976,Second Class,Home Office,West,Furniture,Bookcases,901.16,7,0.1,45.78,2022,5,2,6,0.0508,128.74,Low,0,2,3,2
CA-2019-958044,2022-05-19 10:02:03.206244368,2022-05-26 10:02:03.206244368,First Class,Home Office,Central,Furniture,Bookcases,81.98,6,0.2,9.58,2022,5,2,7,0.1169,13.66,Low,0,2,0,0
CA-2022-144582,2022-05-19 13:32:26.442509760,2022-05-21 13:32:26.442509760,Same Day,Corporate,South,Furniture,Chairs,16.0,7,0.1,2.46,2022,5,2,2,0.1538,2.29,Low,0,1,2,1
CA-2019-205957,2022-05-19 17:02:49.678775136,2022-05-24 17:02:49.678775136,Second Class,Corporate,South,Technology,Phones,103.44,7,0.3,14.27,2022,5,2,5,0.138,14.78,Medium,2,1,2,2
CA-2019-277182,2022-05-19 20:33:12.915040528,2022-05-23 20:33:12.915040528,Same Day,Consumer,South,Office Supplies,Binders,16.93,6,0.0,4.1,2022,5,2,4,0.2422,2.82,No Discount,1,0,2,1
CA-2019-170997,2022-05-20 00:03:36.151305904,2022-05-21 00:03:36.151305904,First Class,Consumer,East,Office Supplies,Labels,56.82,13,0.0,15.02,2022,5,2,1,0.2643,4.37,No Discount,1,0,1,0
CA-2019-174027,2022-05-20 03:33:59.387571296,2022-05-25 03:33:59.387571296,Second Class,Home Office,Central,Office Supplies,Labels,47.82,13,0.0,3.72,2022,5,2,5,0.0778,3.68,No Discount,1,2,0,2
CA-2021-512101,2022-05-20 07:04:22.623836688,2022-05-26 07:04:22.623836688,Second Class,Home Office,West,Furniture,Bookcases,503.34,9,0.2,-20.97,2022,5,2,6,-0.0417,55.93,Low,0,2,3,2
CA-2021-865758,2022-05-20 10:34:45.860102064,2022-05-27 10:34:45.860102064,Same Day,Home Office,Central,Office Supplies,Storage,10.0,5,0.1,2.91,2022,5,2,7,0.291,2.0,Low,1,2,0,1
CA-2020-135296,2022-05-20 14:05:09.096367456,2022-05-27 14:05:09.096367456,First Class,Home Office,South,Furniture,Tables,275.43,5,0.1,35.29,2022,5,2,7,0.1281,55.09,Low,0,2,2,0
CA-2021-643028,2022-05-20 17:35:32.332632832,2022-05-25 17:35:32.332632832,Same Day,Consumer,Central,Office Supplies,Labels,32.33,6,0.3,0.6,2022,5,2,5,0.0186,5.39,Medium,1,0,0,1
CA-2022-833143,2022-05-20 21:05:55.568898224,2022-05-24 21:05:55.568898224,Second Class,Consumer,South,Furniture,Furnishings,398.47,10,0.3,-35.66,2022,5,2,4,-0.0895,39.85,Medium,0,0,2,2
CA-2021-164861,2022-05-21 00:36:18.805163616,2022-05-26 00:36:18.805163616,Standard Class,Corporate,South,Office Supplies,Binders,10.0,11,0.0,0.86,2022,5,2,5,0.086,0.91,No Discount,1,1,2,3
CA-2021-238540,2022-05-21 04:06:42.041428992,2022-05-25 04:06:42.041428992,Second Class,Consumer,East,Technology,Accessories,21.34,13,0.1,6.02,2022,5,2,4,0.2821,1.64,Low,2,0,1,2
CA-2019-594314,2022-05-21 07:37:05.277694384,2022-05-25 07:37:05.277694384,Same Day,Home Office,South,Technology,Copiers,334.39,4,0.0,86.42,2022,5,2,4,0.2584,83.6,No Discount,2,2,2,1
CA-2021-488806,2022-05-21 11:07:28.513959760,2022-05-26 11:07:28.513959760,Standard Class,Consumer,Central,Furniture,Furnishings,667.12,10,0.3,15.19,2022,5,2,5,0.0228,66.71,Medium,0,0,0,3
CA-2022-781500,2022-05-21 14:37:51.750225152,2022-05-22 14:37:51.750225152,Same Day,Home Office,East,Furniture,Bookcases,444.79,10,0.3,76.21,2022,5,2,1,0.1713,44.48,Medium,0,2,1,1
CA-2022-688088,2022-05-21 18:08:14.986490544,2022-05-27 18:08:14.986490544,Standard Class,Corporate,Central,Office Supplies,Labels,10.0,9,0.3,0.77,2022,5,2,6,0.077,1.11,Medium,1,1,0,3
CA-2019-311098,2022-05-21 21:38:38.222755920,2022-05-26 21:38:38.222755920,Standard Class,Corporate,Central,Office Supplies,Labels,15.73,12,0.2,2.74,2022,5,2,5,0.1742,1.31,Low,1,1,0,3
CA-2022-286847,2022-05-22 01:09:01.459021312,2022-05-24 01:09:01.459021312,Same Day,Consumer,West,Technology,Phones,154.28,2,0.1,19.98,2022,5,2,2,0.1295,77.14,Low,2,0,3,1
CA-2022-588895,2022-05-22 04:39:24.695286704,2022-05-26 04:39:24.695286704,Same Day,Consumer,Central,Office Supplies,Labels,44.0,11,0.1,5.7,2022,5,2,4,0.1295,4.0,Low,1,0,0,1
